phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,127,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 127 --method proposed_nsga2_bs --experiment-id p12c__V6_d15__KOV_WH_W_AW5__s127 --output-dir results\revision_final_30seed_nofg\p12c\V6_d15 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V6_depth15_beam_default --max-depth 15,completed,2026-09-05T17:23:57+00:00,2026-09-05T17:47:09+00:00,1391.3141088999982,0,results\revision_final_30seed_nofg\p12c\V6_d15\p12c__V6_d15__KOV_WH_W_AW5__s127,results\revision_final_30seed_nofg\logs\p12c__V6_d15__KOV_WH_W_AW5__s127.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,108,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 108 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s108 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:44:49+00:00,2026-09-05T17:47:26+00:00,156.97700830000394,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s108,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s108.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 109 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s109 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:45:39+00:00,2026-09-05T17:47:41+00:00,122.08731550000084,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s109,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s109.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 110 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s110 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:45:52+00:00,2026-09-05T17:47:55+00:00,122.93853390000004,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s110,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s110.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 112 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s112 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:46:25+00:00,2026-09-05T17:48:29+00:00,124.10666190000484,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s112,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s112.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 111 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s111 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:46:19+00:00,2026-09-05T17:49:03+00:00,163.63726190000307,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s111,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s111.log,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,126,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 126 --method proposed_nsga2_bs --experiment-id p12c__V6_d15__KOV_WH_W_AW5__s126 --output-dir results\revision_final_30seed_nofg\p12c\V6_d15 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V6_depth15_beam_default --max-depth 15,completed,2026-09-05T17:23:43+00:00,2026-09-05T17:49:08+00:00,1524.835573400007,0,results\revision_final_30seed_nofg\p12c\V6_d15\p12c__V6_d15__KOV_WH_W_AW5__s126,results\revision_final_30seed_nofg\logs\p12c__V6_d15__KOV_WH_W_AW5__s126.log,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,129,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 129 --method proposed_nsga2_bs --experiment-id p12c__V6_d15__KOV_WH_W_AW5__s129 --output-dir results\revision_final_30seed_nofg\p12c\V6_d15 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V6_depth15_beam_default --max-depth 15,completed,2026-09-05T17:26:44+00:00,2026-09-05T17:49:29+00:00,1364.9555789000005,0,results\revision_final_30seed_nofg\p12c\V6_d15\p12c__V6_d15__KOV_WH_W_AW5__s129,results\revision_final_30seed_nofg\logs\p12c__V6_d15__KOV_WH_W_AW5__s129.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,113,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 113 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s113 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:47:09+00:00,2026-09-05T17:49:36+00:00,147.46173249999993,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s113,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s113.log,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,128,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 128 --method proposed_nsga2_bs --experiment-id p12c__V6_d15__KOV_WH_W_AW5__s128 --output-dir results\revision_final_30seed_nofg\p12c\V6_d15 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V6_depth15_beam_default --max-depth 15,completed,2026-09-05T17:25:09+00:00,2026-09-05T17:49:45+00:00,1476.2530699999916,0,results\revision_final_30seed_nofg\p12c\V6_d15\p12c__V6_d15__KOV_WH_W_AW5__s128,results\revision_final_30seed_nofg\logs\p12c__V6_d15__KOV_WH_W_AW5__s128.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 114 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s114 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:47:26+00:00,2026-09-05T17:49:55+00:00,148.66936949999945,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s114,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s114.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 115 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s115 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:47:41+00:00,2026-09-05T17:50:05+00:00,143.77589689999877,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s115,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s115.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 116 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s116 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:47:55+00:00,2026-09-05T17:50:40+00:00,165.24833919999946,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s116,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s116.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 118 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s118 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:49:03+00:00,2026-09-05T17:51:01+00:00,118.22633190000488,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s118,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s118.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 117 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s117 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:48:29+00:00,2026-09-05T17:51:09+00:00,160.69730359999812,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s117,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s117.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 120 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s120 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:49:29+00:00,2026-09-05T17:51:34+00:00,125.10145380000176,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s120,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s120.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,121,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 121 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s121 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:49:36+00:00,2026-09-05T17:51:49+00:00,133.2681761999993,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s121,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s121.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 119 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s119 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:49:08+00:00,2026-09-05T17:51:53+00:00,165.069911700004,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s119,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s119.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,123,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 123 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s123 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:49:55+00:00,2026-09-05T17:52:10+00:00,135.35227459999442,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s123,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s123.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,122,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 122 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s122 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:49:45+00:00,2026-09-05T17:52:15+00:00,149.96880500001134,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s122,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s122.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,124,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 124 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s124 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:50:05+00:00,2026-09-05T17:52:25+00:00,140.27369960000215,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s124,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s124.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,125,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 125 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s125 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:50:40+00:00,2026-09-05T17:53:07+00:00,146.20174270001007,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s125,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s125.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,127,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 127 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s127 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:51:09+00:00,2026-09-05T17:53:23+00:00,133.49680320000334,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s127,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s127.log,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,130,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 130 --method proposed_nsga2_bs --experiment-id p12c__V6_d15__KOV_WH_W_AW5__s130 --output-dir results\revision_final_30seed_nofg\p12c\V6_d15 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V6_depth15_beam_default --max-depth 15,completed,2026-09-05T17:29:24+00:00,2026-09-05T17:53:25+00:00,1440.952532299998,0,results\revision_final_30seed_nofg\p12c\V6_d15\p12c__V6_d15__KOV_WH_W_AW5__s130,results\revision_final_30seed_nofg\logs\p12c__V6_d15__KOV_WH_W_AW5__s130.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,126,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 126 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s126 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:51:01+00:00,2026-09-05T17:53:31+00:00,150.60989730000438,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s126,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s126.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,128,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 128 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s128 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:51:34+00:00,2026-09-05T17:53:50+00:00,135.96536409998953,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s128,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s128.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,129,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 129 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s129 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:51:49+00:00,2026-09-05T17:53:51+00:00,121.45099969999865,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s129,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s129.log,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,130,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 130 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__AT_S_AW3__s130 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:51:53+00:00,2026-09-05T17:54:29+00:00,156.1164468999923,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__AT_S_AW3__s130,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__AT_S_AW3__s130.log,
