comparison_group,method_or_variant,source_phase,source_manifest_label,source_relative_root,instance,seed,archive_scope,archive_record_count,unique_signature_count,configured_max_depth,runtime_seconds,archive_index_path,run_metadata_path,manifest_output_dir
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,117,final feasible rank 0-3,18,18,28,1146.200848,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s117/runs/demo_layout_door_left_AW_2/seed_117/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s117/runs/demo_layout_door_left_AW_2/seed_117/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s117
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,118,final feasible rank 0-3,17,17,28,1033.227345,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s118/runs/demo_layout_door_left_AW_2/seed_118/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s118/runs/demo_layout_door_left_AW_2/seed_118/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s118
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,119,final feasible rank 0-3,26,26,28,1099.88287,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s119/runs/demo_layout_door_left_AW_2/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s119/runs/demo_layout_door_left_AW_2/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s119
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,120,final feasible rank 0-3,16,16,28,1105.598826,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s120/runs/demo_layout_door_left_AW_2/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s120/runs/demo_layout_door_left_AW_2/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s120
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,121,final feasible rank 0-3,23,23,28,1163.558427,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s121/runs/demo_layout_door_left_AW_2/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s121/runs/demo_layout_door_left_AW_2/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s121
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,122,final feasible rank 0-3,19,19,28,1129.41555,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s122/runs/demo_layout_door_left_AW_2/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s122/runs/demo_layout_door_left_AW_2/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s122
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,123,final feasible rank 0-3,16,16,28,1092.272302,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s123/runs/demo_layout_door_left_AW_2/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s123/runs/demo_layout_door_left_AW_2/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s123
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,124,final feasible rank 0-3,18,18,28,964.4566384,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s124/runs/demo_layout_door_left_AW_2/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s124/runs/demo_layout_door_left_AW_2/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s124
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,125,final feasible rank 0-3,25,25,28,1146.498567,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s125/runs/demo_layout_door_left_AW_2/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s125/runs/demo_layout_door_left_AW_2/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s125
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,126,final feasible rank 0-3,26,26,28,1148.09955,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s126/runs/demo_layout_door_left_AW_2/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s126/runs/demo_layout_door_left_AW_2/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s126
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,127,final feasible rank 0-3,14,14,28,1202.02555,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s127/runs/demo_layout_door_left_AW_2/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s127/runs/demo_layout_door_left_AW_2/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s127
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,128,final feasible rank 0-3,22,22,28,1102.021434,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s128/runs/demo_layout_door_left_AW_2/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s128/runs/demo_layout_door_left_AW_2/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s128
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,129,final feasible rank 0-3,18,18,28,1084.872176,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s129/runs/demo_layout_door_left_AW_2/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s129/runs/demo_layout_door_left_AW_2/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s129
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,130,final feasible rank 0-3,19,19,28,1134.986732,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s130/runs/demo_layout_door_left_AW_2/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s130/runs/demo_layout_door_left_AW_2/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__DEMO_L_AW2__s130
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,101,final feasible rank 0-3,21,21,30,1342.195444,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s101/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_101/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s101/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_101/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s101
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,102,final feasible rank 0-3,21,21,30,1310.52242,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s102/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_102/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s102/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_102/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s102
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,103,final feasible rank 0-3,21,21,30,1607.05755,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s103/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_103/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s103/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_103/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s103
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,104,final feasible rank 0-3,19,19,30,1400.049896,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s104/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_104/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s104/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_104/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s104
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,105,final feasible rank 0-3,23,23,30,1465.774773,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s105/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_105/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s105/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_105/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s105
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,106,final feasible rank 0-3,17,17,30,1057.595592,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s106/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_106/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s106/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_106/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s106
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,107,final feasible rank 0-3,21,21,30,1548.501445,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s107/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_107/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s107/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_107/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s107
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,108,final feasible rank 0-3,22,22,30,1504.824493,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s108/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_108/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s108/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_108/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s108
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,109,final feasible rank 0-3,22,22,30,1341.295793,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s109/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_109/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s109/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_109/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s109
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,110,final feasible rank 0-3,20,20,30,1354.231991,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s110
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,111,final feasible rank 0-3,25,25,30,1545.313667,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s111
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,112,final feasible rank 0-3,22,22,30,1257.840591,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s112/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_112/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s112/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_112/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s112
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,113,final feasible rank 0-3,25,25,30,1230.711564,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s113/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_113/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s113/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_113/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s113
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,114,final feasible rank 0-3,21,21,30,1533.486117,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s114/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_114/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s114/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_114/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s114
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,115,final feasible rank 0-3,22,22,30,1498.893381,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s115/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_115/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s115/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_115/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s115
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,116,final feasible rank 0-3,17,17,30,1692.181849,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s116/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_116/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s116/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_116/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s116
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,117,final feasible rank 0-3,26,26,30,1539.554183,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s117/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_117/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s117/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_117/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s117
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,118,final feasible rank 0-3,24,24,30,1693.995027,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s118/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_118/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s118/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_118/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s118
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,119,final feasible rank 0-3,22,22,30,1235.186442,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s119
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,120,final feasible rank 0-3,22,22,30,1347.043571,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s120
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,121,final feasible rank 0-3,24,24,30,1308.319056,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s121
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,122,final feasible rank 0-3,20,20,30,1174.133165,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s122
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,123,final feasible rank 0-3,20,20,30,1260.266516,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s123
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,124,final feasible rank 0-3,20,20,30,1236.298247,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s124
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,125,final feasible rank 0-3,19,19,30,1224.588339,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s125
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,126,final feasible rank 0-3,20,20,30,1206.23069,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s126
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,127,final feasible rank 0-3,28,28,30,1272.222466,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s127
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,128,final feasible rank 0-3,24,24,30,1259.939299,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s128
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,129,final feasible rank 0-3,21,21,30,1384.952771,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s129
phase11,proposed_nsga2_bs,phase11,proposed_nsga2_bs,p11/nsga2,Gyorgy-KOVACS_WH_Narrow_AW_4,130,final feasible rank 0-3,26,26,30,1026.5916,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p11\nsga2\p11__nsga2__KOV_WH_N_AW4__s130
