scope,comparison_group,instance,metric,method1,method2,n_pairs,wilcoxon_statistic,p_value_raw,zero_method,alternative,preferred_direction,rank_biserial_method1_preferred,method1_wins,ties,method1_losses,method1_win_proportion,tie_proportion,method1_loss_proportion,raw_mean_difference_method1_minus_method2,holm_family,p_value_holm
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,V0_full_proposed,V4_no_symmetry_breaking,30,162.5,1.0,wilcox,two-sided,higher,0.0,13,5,12,0.43333333333333335,0.16666666666666666,0.4,0.2,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,V0_full_proposed,V5_random_feasible_start_spacing,30,206.0,0.8033311970050815,wilcox,two-sided,higher,0.052873563218390804,15,1,14,0.5,0.03333333333333333,0.4666666666666667,-0.03333333333333333,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,runtime_seconds,V0_full_proposed,V1_fixed_sorting,30,116.0,0.015460003167390823,wilcox,two-sided,lower,-0.5010752688172043,10,0,20,0.3333333333333333,0.0,0.6666666666666666,80.60990105333336,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=demo_layout_door_left_AW_2",0.015460003167390823
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,runtime_seconds,V0_full_proposed,V2_fixed_weights,30,71.0,0.0005054883658885956,wilcox,two-sided,lower,-0.6946236559139785,7,0,23,0.23333333333333334,0.0,0.7666666666666667,57.12400770000002,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=demo_layout_door_left_AW_2",0.0010109767317771912
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,runtime_seconds,V0_full_proposed,V3_uniform_mutation,30,29.0,3.2391399145126343e-06,wilcox,two-sided,lower,-0.875268817204301,3,0,27,0.1,0.0,0.9,101.46665903000002,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=demo_layout_door_left_AW_2",9.717419743537903e-06
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,runtime_seconds,V0_full_proposed,V4_no_symmetry_breaking,30,7.0,3.5390257835388184e-08,wilcox,two-sided,lower,-0.9698924731182795,3,0,27,0.1,0.0,0.9,156.71260754666667,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=demo_layout_door_left_AW_2",1.4156103134155273e-07
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,runtime_seconds,V0_full_proposed,V5_random_feasible_start_spacing,30,0.0,1.862645149230957e-09,wilcox,two-sided,lower,-1.0,0,0,30,0.0,0.0,1.0,251.17263485666666,"5 V0-vs-variant comparisons within metric=runtime_seconds, instance=demo_layout_door_left_AW_2",9.313225746154785e-09
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,V0_full_proposed,V1_fixed_sorting,30,1.0,1.6605304293719086e-06,wilcox,two-sided,higher,0.9947089947089947,26,3,1,0.8666666666666667,0.1,0.03333333333333333,0.4021641416448004,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",8.302652146859543e-06
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,V0_full_proposed,V2_fixed_weights,30,0.0,0.10880943004054569,wilcox,two-sided,higher,1.0,3,27,0,0.1,0.9,0.0,0.03734335695740749,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.38048228517903226
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,V0_full_proposed,V3_uniform_mutation,30,39.0,0.6491440133488312,wilcox,two-sided,higher,-0.14285714285714285,8,17,5,0.26666666666666666,0.5666666666666667,0.16666666666666666,-0.00666669192380509,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
