comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,15.966666666666667,3.8906017027184117,16.0,5.0,10.0,25.0,seed within one instance,
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,15.966666666666667,3.8906017027184117,16.0,5.0,10.0,25.0,seed within one instance,
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,runtime_seconds,30,1071.474706426667,63.16067093206724,1085.603419,73.75838725000017,903.0797429,1150.601193,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,hypervolume,30,1.047345819304153,0.10953437233942295,1.04861531986532,0.16141111111111106,0.8585587542087545,1.2318897306397307,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,igd_plus,30,0.08005093647417275,0.044128385798384226,0.07055445599968387,0.03933407204712072,0.0,0.15885215556213272,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,osd,30,0.3769602908746184,0.12828114811302024,0.30982809835476827,0.24298756593646498,0.2087695552957769,0.6216975050073749,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,3.9,0.8847364696279086,4.0,1.0,2.0,6.0,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,24.933333333333334,4.48701831212369,25.5,7.0,18.0,33.0,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,24.933333333333334,4.48701831212369,25.5,7.0,18.0,33.0,seed within one instance,
phase12b,V3_uniform_mutation,AT_S_comercial_layout_AW_3,runtime_seconds,30,117.76210962666637,20.699918895122966,118.51841519999999,20.857106825000017,40.61157729999104,150.1589001,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,0.8550048275733219,0.24354596130672382,1.0081081891254529,0.4499761890922379,0.4103793698309365,1.057478601321952,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.30496368562898424,0.20449341096580495,0.17357670327574523,0.4224443197183757,0.17357670327574523,0.6425578873713832,seed within one instance,
