scope,instance,metric,method1,method2,pairing_key,n_pairs,method1_mean,method2_mean,wilcoxon_statistic,p_value_raw,zero_method,alternative,preferred_direction,rank_biserial_method1_preferred,method1_wins,ties,method1_losses,method1_win_proportion,tie_proportion,method1_loss_proportion,raw_mean_difference_method1_minus_method2,holm_family,independence_note,p_value_holm
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,proposed_nsga2_bs,bs_only_direct,seed,30,1361.9932646,58.511141893333324,0.0,1.862645149230957e-09,wilcox,two-sided,lower,-1.0,0,0,30,0.0,0.0,1.0,1303.4821227066666,"three Phase-11 method pairs within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,5.587935447692871e-09
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,proposed_nsga2_bs,random_restart_bs,seed,30,1361.9932646,1314.4916606666666,177.0,0.2621222734451294,wilcox,two-sided,lower,-0.23870967741935484,14,0,16,0.4666666666666667,0.0,0.5333333333333333,47.501603933333314,"three Phase-11 method pairs within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.2621222734451294
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,random_restart_bs,bs_only_direct,seed,30,1314.4916606666666,58.511141893333324,0.0,1.862645149230957e-09,wilcox,two-sided,lower,-1.0,0,0,30,0.0,0.0,1.0,1255.9805187733334,"three Phase-11 method pairs within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,5.587935447692871e-09
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,seed_exclusive_signature_count,proposed_nsga2_bs,bs_only_direct,seed,30,0.2,0.0,0.0,0.10880943004054569,wilcox,two-sided,higher,1.0,3,27,0,0.1,0.9,0.0,0.2,"three Phase-11 method pairs within metric=seed_exclusive_signature_count, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.3074113045792481
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,seed_exclusive_signature_count,proposed_nsga2_bs,random_restart_bs,seed,30,0.2,0.13333333333333333,8.5,0.6706943810042421,wilcox,two-sided,higher,0.19047619047619047,3,24,3,0.1,0.8,0.1,0.06666666666666667,"three Phase-11 method pairs within metric=seed_exclusive_signature_count, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.6706943810042421
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,seed_exclusive_signature_count,random_restart_bs,bs_only_direct,seed,30,0.13333333333333333,0.0,0.0,0.10247043485974937,wilcox,two-sided,higher,1.0,3,27,0,0.1,0.9,0.0,0.13333333333333333,"three Phase-11 method pairs within metric=seed_exclusive_signature_count, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.3074113045792481
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,seed_rediscovered_signature_ratio,proposed_nsga2_bs,bs_only_direct,seed,30,0.9923730158730159,1.0,0.0,0.10880943004054569,wilcox,two-sided,lower,1.0,3,27,0,0.1,0.9,0.0,-0.007626984126984123,"three Phase-11 method pairs within metric=seed_rediscovered_signature_ratio, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.3264282901216371
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,seed_rediscovered_signature_ratio,proposed_nsga2_bs,random_restart_bs,seed,30,0.9923730158730159,0.9944725028058362,9.0,0.7531523647659145,wilcox,two-sided,lower,0.14285714285714285,3,24,3,0.1,0.8,0.1,-0.0020994869328202605,"three Phase-11 method pairs within metric=seed_rediscovered_signature_ratio, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.7531523647659145
per_instance_primary,Gyorgy-KOVACS_WH_Narrow_AW_4,seed_rediscovered_signature_ratio,random_restart_bs,bs_only_direct,seed,30,0.9944725028058362,1.0,0.0,0.10880943004054569,wilcox,two-sided,lower,1.0,3,27,0,0.1,0.9,0.0,-0.005527497194163862,"three Phase-11 method pairs within metric=seed_rediscovered_signature_ratio, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",30 matched seeds within one warehouse instance,0.3264282901216371
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,proposed_nsga2_bs,bs_only_direct,seed,30,1.2252059432363607,0.9362941176470589,0.0,6.79884997479191e-08,wilcox,two-sided,higher,1.0,30,0,0,1.0,0.0,0.0,0.2889118255893012,"three Phase-11 method pairs within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,2.039654992437573e-07
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,proposed_nsga2_bs,random_restart_bs,seed,30,1.2252059432363607,1.2330188427916235,0.0,0.17971249487899976,wilcox,two-sided,higher,-1.0,0,28,2,0.0,0.9333333333333333,0.06666666666666667,-0.007812899555262912,"three Phase-11 method pairs within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.17971249487899976
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,random_restart_bs,bs_only_direct,seed,30,1.2330188427916235,0.9362941176470589,0.0,6.79884997479191e-08,wilcox,two-sided,higher,1.0,30,0,0,1.0,0.0,0.0,0.29672472514456405,"three Phase-11 method pairs within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,2.039654992437573e-07
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,proposed_nsga2_bs,bs_only_direct,seed,30,0.035608485117754406,0.21283422459893053,0.0,6.79884997479191e-08,wilcox,two-sided,lower,1.0,30,0,0,1.0,0.0,0.0,-0.17722573948117612,"three Phase-11 method pairs within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,2.039654992437573e-07
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,proposed_nsga2_bs,random_restart_bs,seed,30,0.035608485117754406,0.03301707779886149,0.0,0.17971249487899976,wilcox,two-sided,lower,-1.0,0,28,2,0.0,0.9333333333333333,0.06666666666666667,0.0025914073188929216,"three Phase-11 method pairs within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.17971249487899976
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,random_restart_bs,bs_only_direct,seed,30,0.03301707779886149,0.21283422459893053,0.0,6.79884997479191e-08,wilcox,two-sided,lower,1.0,30,0,0,1.0,0.0,0.0,-0.17981714680006905,"three Phase-11 method pairs within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,2.039654992437573e-07
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,osd,proposed_nsga2_bs,bs_only_direct,seed,30,0.33382630291573323,0.0,0.0,6.79884997479191e-08,wilcox,two-sided,descriptive_no_preferred_direction,,30,0,0,1.0,0.0,0.0,0.33382630291573323,"three Phase-11 method pairs within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,2.039654992437573e-07
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,osd,proposed_nsga2_bs,random_restart_bs,seed,30,0.33382630291573323,0.3410415372938819,0.0,0.17971249487899976,wilcox,two-sided,descriptive_no_preferred_direction,,0,28,2,0.0,0.9333333333333333,0.06666666666666667,-0.007215234378148689,"three Phase-11 method pairs within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.17971249487899976
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,osd,random_restart_bs,bs_only_direct,seed,30,0.3410415372938819,0.0,0.0,6.79884997479191e-08,wilcox,two-sided,descriptive_no_preferred_direction,,30,0,0,1.0,0.0,0.0,0.3410415372938819,"three Phase-11 method pairs within metric=osd, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,2.039654992437573e-07
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,proposed_nsga2_bs,bs_only_direct,seed,30,20.7,8.0,0.0,1.6468193103618995e-06,wilcox,two-sided,higher,1.0,30,0,0,1.0,0.0,0.0,12.7,"three Phase-11 method pairs within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,4.902955733559038e-06
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,proposed_nsga2_bs,random_restart_bs,seed,30,20.7,23.066666666666666,49.0,0.00024997421206939436,wilcox,two-sided,higher,-0.774712643678161,5,1,24,0.16666666666666666,0.03333333333333333,0.8,-2.3666666666666667,"three Phase-11 method pairs within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.00024997421206939436
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,random_restart_bs,bs_only_direct,seed,30,23.066666666666666,8.0,0.0,1.6343185778530127e-06,wilcox,two-sided,higher,1.0,30,0,0,1.0,0.0,0.0,15.066666666666666,"three Phase-11 method pairs within metric=unique_layout_signature_count_rank_0_3, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,4.902955733559038e-06
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,proposed_nsga2_bs,bs_only_direct,seed,30,1798.3580547333331,95.75770126,0.0,1.862645149230957e-09,wilcox,two-sided,lower,-1.0,0,0,30,0.0,0.0,1.0,1702.6003534733334,"three Phase-11 method pairs within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,5.587935447692871e-09
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,proposed_nsga2_bs,random_restart_bs,seed,30,1798.3580547333331,1325.8870129333332,119.0,0.018529480323195457,wilcox,two-sided,lower,-0.4881720430107527,8,0,22,0.26666666666666666,0.0,0.7333333333333333,472.4710418000001,"three Phase-11 method pairs within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.018529480323195457
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,random_restart_bs,bs_only_direct,seed,30,1325.8870129333332,95.75770126,0.0,1.862645149230957e-09,wilcox,two-sided,lower,-1.0,0,0,30,0.0,0.0,1.0,1230.1293116733332,"three Phase-11 method pairs within metric=runtime_seconds, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,5.587935447692871e-09
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,seed_exclusive_signature_count,proposed_nsga2_bs,bs_only_direct,seed,30,0.26666666666666666,0.0,0.0,0.17971249487899976,wilcox,two-sided,higher,1.0,2,28,0,0.06666666666666667,0.9333333333333333,0.0,0.26666666666666666,"three Phase-11 method pairs within metric=seed_exclusive_signature_count, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.3594249897579995
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,seed_exclusive_signature_count,proposed_nsga2_bs,random_restart_bs,seed,30,0.26666666666666666,0.3,8.5,0.34288140978737247,wilcox,two-sided,higher,-0.39285714285714285,2,23,5,0.06666666666666667,0.7666666666666667,0.16666666666666666,-0.03333333333333333,"three Phase-11 method pairs within metric=seed_exclusive_signature_count, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.3594249897579995
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,seed_exclusive_signature_count,random_restart_bs,bs_only_direct,seed,30,0.3,0.0,0.0,0.03389485352468927,wilcox,two-sided,higher,1.0,5,25,0,0.16666666666666666,0.8333333333333334,0.0,0.3,"three Phase-11 method pairs within metric=seed_exclusive_signature_count, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.1016845605740678
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,seed_rediscovered_signature_ratio,proposed_nsga2_bs,bs_only_direct,seed,30,0.9882677708764666,1.0,0.0,0.17971249487899976,wilcox,two-sided,lower,1.0,2,28,0,0.06666666666666667,0.9333333333333333,0.0,-0.011732229123533474,"three Phase-11 method pairs within metric=seed_rediscovered_signature_ratio, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.3594249897579995
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,seed_rediscovered_signature_ratio,proposed_nsga2_bs,random_restart_bs,seed,30,0.9882677708764666,0.9876436269044965,9.0,0.39802471950693785,wilcox,two-sided,lower,-0.35714285714285715,2,23,5,0.06666666666666667,0.7666666666666667,0.16666666666666666,0.0006241439719700555,"three Phase-11 method pairs within metric=seed_rediscovered_signature_ratio, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.39802471950693785
per_instance_primary,Gyorgy-KOVACS_WH_Wide_AW_5,seed_rediscovered_signature_ratio,random_restart_bs,bs_only_direct,seed,30,0.9876436269044965,1.0,0.0,0.043114446783075355,wilcox,two-sided,lower,1.0,5,25,0,0.16666666666666666,0.8333333333333334,0.0,-0.012356373095503529,"three Phase-11 method pairs within metric=seed_rediscovered_signature_ratio, instance=Gyorgy-KOVACS_WH_Wide_AW_5",30 matched seeds within one warehouse instance,0.12934334034922607
