phase,method_or_variant,method_label,instance,instance_label,index,n,hv_mean,hv_std,hv_median,hv_q25,hv_q75,hv_min,hv_max,n_carried_forward
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,12,30,1.0249195566778904,0.1029410317030765,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,13,30,1.0250694556677893,0.10324884646730012,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2318897306397307,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,14,30,1.0250694556677893,0.10324884646730012,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2318897306397307,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.7590873024487952,0.5225807495820246,0.49578572074691507,0.35425619306067085,1.3310000000000004,0.09476173677069208,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,0.919388098037949,0.4491658213052553,1.3310000000000004,0.47293831491891214,1.3310000000000004,0.31278168895780845,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,0.9245059374125048,0.4428459897854458,1.3310000000000004,0.47293831491891214,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,0.9629809980401027,0.4299761597521342,1.3310000000000004,0.4928026490922015,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,0.9898925558355411,0.42678459446857914,1.3310000000000004,0.4928026490922015,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,1.0209070470160024,0.41615639817647,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,1.0209070470160024,0.41615639817647,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,1.0209070470160024,0.41615639817647,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,1.0219354009174908,0.41460585629876473,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,9,30,1.0240637655876463,0.41161704612019423,1.3310000000000004,0.5068840763713901,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,10,30,1.055215818741789,0.39781733282028503,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,11,30,1.055215818741789,0.39781733282028503,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,12,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,13,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,14,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,15,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,16,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,0,30,0.880818080808081,0.15486314784590519,0.8965812289562293,0.7977723484848487,0.9845711279461282,0.47226936026936045,1.1258930976430979,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,1,30,0.9425555836139172,0.1182799109947363,0.9766846801346803,0.8737045454545458,1.006568602693603,0.5478042087542089,1.1312466329966333,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,2,30,0.9633688383838387,0.11434338565046044,0.9893471380471384,0.8871959595959599,1.0086001683501686,0.5478042087542089,1.1312466329966333,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,3,30,0.972282429854097,0.11340590031289467,0.9949183501683503,0.8952271885521889,1.0391100168350171,0.5717856902356904,1.1312466329966333,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,4,30,0.9940159427609433,0.1082793501699751,0.9949183501683503,0.9040675505050508,1.0600029461279463,0.7676503367003368,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,5,30,1.0023448540965212,0.10654334106981407,0.9949183501683503,0.9040675505050508,1.0907617845117845,0.8489688552188555,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,6,30,1.0023448540965212,0.10654334106981407,0.9949183501683503,0.9040675505050508,1.0907617845117845,0.8489688552188555,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,7,30,1.0124606677890016,0.1097012584904564,1.0004739057239058,0.9243202441077444,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,8,30,1.0173835072951745,0.10558185250267614,1.0004739057239058,0.960503198653199,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,9,30,1.018943821548822,0.10714155114596938,1.0045370370370372,0.960503198653199,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,10,30,1.0239939898989903,0.10231536273187876,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,11,30,1.0249195566778904,0.1029410317030765,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,12,30,1.0249195566778904,0.1029410317030765,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,13,30,1.0250694556677893,0.10324884646730012,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2318897306397307,0
phase12c,V6_depth15_beam_default,Depth 15,AT_S_comercial_layout_AW_3,Atefeh,14,30,1.0250694556677893,0.10324884646730012,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2318897306397307,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.7590873024487952,0.5225807495820246,0.49578572074691507,0.35425619306067085,1.3310000000000004,0.09476173677069208,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,0.919388098037949,0.4491658213052553,1.3310000000000004,0.47293831491891214,1.3310000000000004,0.31278168895780845,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,0.9245059374125048,0.4428459897854458,1.3310000000000004,0.47293831491891214,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,0.9629809980401027,0.4299761597521342,1.3310000000000004,0.4928026490922015,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,0.9898925558355411,0.42678459446857914,1.3310000000000004,0.4928026490922015,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,1.0209070470160024,0.41615639817647,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,1.0209070470160024,0.41615639817647,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,1.0209070470160024,0.41615639817647,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,1.0219354009174908,0.41460585629876473,1.3310000000000004,0.4949255734315438,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,9,30,1.0240637655876463,0.41161704612019423,1.3310000000000004,0.5068840763713901,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,10,30,1.055215818741789,0.39781733282028503,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,11,30,1.055215818741789,0.39781733282028503,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,12,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,13,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,14,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,15,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,16,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V6_depth15_beam_default,Depth 15,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,1.0797980943766021,0.3910320715275572,1.3310000000000004,0.5411228823415393,1.3310000000000004,0.4314158816308072,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,0,30,1.0281331313131317,0.1096412175355155,1.0293606902356904,0.9769915824915828,1.1375976430976433,0.7318789562289565,1.2240594276094279,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,1,30,1.0674421380471384,0.0841907342281082,1.0614751683501686,1.0057047138047142,1.1414991582491585,0.9017725589225593,1.2299200336700338,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,2,30,1.0934995959595963,0.07882669753680081,1.1122314814814818,1.0464960016835019,1.1466506734006736,0.915768181818182,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,3,30,1.0993406790123461,0.07468605673960828,1.1168779461279463,1.0527636784511787,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,4,30,1.1034250224466895,0.07500149065077884,1.1312466329966333,1.0639966329966333,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,5,30,1.1051550392817062,0.07389541861341403,1.1312466329966333,1.066756102693603,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,6,30,1.1068805443322114,0.07174678498875599,1.1312466329966333,1.066756102693603,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,7,30,1.107007143658811,0.07157213615074748,1.1312466329966333,1.066756102693603,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,8,30,1.1092493434343438,0.0715839947877404,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,9,30,1.109427794612795,0.07168548536060526,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,10,30,1.11092196969697,0.07006109924858185,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,11,30,1.11092196969697,0.07006109924858185,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,12,30,1.11092196969697,0.07006109924858185,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,13,30,1.11092196969697,0.07006109924858185,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,AT_S_comercial_layout_AW_3,Atefeh,14,30,1.11092196969697,0.07006109924858185,1.1312466329966333,1.0668503787878791,1.1513981481481483,0.9550991582491586,1.2318897306397307,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.8137644448751915,0.506372336193542,0.520122575434516,0.4426321477030434,1.3310000000000004,0.12498426051560389,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,1.0207076780599171,0.41575573523747583,1.3310000000000004,0.5103504038250309,1.3310000000000004,0.4005652645861604,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,1.0749650048459005,0.3986617136874537,1.3310000000000004,0.5380755540479423,1.3310000000000004,0.4006786457323772,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,1.1616367508776468,0.34506961640357264,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4015396394650128,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,1.189289826624454,0.3228621427709142,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4015396394650128,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,1.189289826624454,0.3228621427709142,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4015396394650128,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,1.195689563007474,0.3082826505467761,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.46631687019448237,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,1.224479854838363,0.27661237671130556,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,9,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,10,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,11,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,12,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,13,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,14,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,15,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,16,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
phase12c,V7_beam_plus1_depth_default,Beam +1,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,1.252136709956711,0.24099792632367423,1.3310000000000004,1.3310000000000004,1.3310000000000004,0.4928026490922015,1.3310000000000004,0
